"date","jobs","job vacancy","job search","job openings","job opportunity","employment","employment opportunities","latest jobs","new jobs","work opportunities","job portal","job board","hire me","recruitment","recruitment portal","apply for job","find a job","graduate jobs","entry level jobs","youth employment","jobs for graduates","jobs after school","jobs after university","NYSC jobs","jobs near me","work no dey","no job","job wahala","hustle","hustle no easy","any job","looking for work","I dey find work","where work dey","no work for area","CV sample","resume template","cover letter sample","interview questions","how to write a CV","how to write a resume","how to write application letter","how to pass interview","aptitude test questions","career advice","career guidance","temporary jobs","casual jobs","contract jobs","weekend jobs","work from home","online jobs","freelance jobs","online remote jobs","work from home jobs","side hustle","online income","oil and gas jobs","banking jobs","finance jobs","fintech jobs","tech jobs","IT jobs","software developer jobs","data analyst jobs","cybersecurity jobs","engineering jobs","electrical engineering jobs","mechanical engineering jobs","civil engineering jobs","architecture jobs","construction jobs","sales jobs","marketing jobs","call center jobs","lecturer jobs","teaching jobs","healthcare jobs","nursing jobs","doctor jobs","medical laboratory jobs","pharmacy jobs","warehouse jobs","transport jobs","driver jobs","factory jobs","cleaning jobs","security jobs","jobberman","myjobmag","ngcareers","hotnigerianjobs","hot jobs","LinkedIn jobs","Indeed jobs","Glassdoor jobs","government jobs","civil service jobs","federal government jobs","public sector jobs","local government jobs","police recruitment","army recruitment","air force recruitment","navy recruitment","immigration recruitment","customs recruitment","fire service recruitment","NYSC portal","NYSC registration","NYSC posting","NYSC relocation","NYSC ppa","NYSC clearance","Npower","Npower recruitment","Npower portal","Npower application","youth empowerment program","grant opportunities","business grant","short courses","professional certification","vocational training","skill acquisition","skills for employment","courses that get jobs","tech bootcamp","coding bootcamp","digital skills","online courses for jobs","best courses to get a job","free online courses","job skills training","how to start a business","business ideas","small business ideas","small business loan","startup ideas","entrepreneurship","self employment","side business ideas","microfinance loan","agribusiness ideas","small scale business ideas","work abroad","work visa","Canada work visa","UK work visa","USA work visa","Germany work visa","schengen work visa","how to migrate","how to relocate","jobs abroad","healthcare jobs abroad","skilled worker visa","student visa","study abroad","Canada immigration","UK immigration","relocation opportunities","unemployment benefits","unemployment support","jobless support","social welfare","palliative distribution","cost of living","inflation","financial help","minimum wage","labour strike","strike","protest economic hardship","youth protest","how to save money","how to manage money","low budget food","cheap food ideas","cheap transport","cheap housing","affordable housing","help with rent","how to survive without a job","job stress","career stress","depression help","mental health support","job loss depression","business registration","CAC registration","company registration","SME support","loan application","government loan","youth loan","startup loan","freelancing","remote work","digital marketing jobs","content creator jobs","social media manager jobs","virtual assistant jobs","copywriting jobs","graphic design jobs","video editing jobs","upwork","fiverr","online freelancing","food price","fuel price","transport cost","cost of living crisis","economic crisis","financial crisis","job loss","layoff","retrenchment","redundancy","retrenchment benefits","jobs in Lagos","jobs in Abuja","jobs in Port Harcourt","jobs in Kano","jobs in Ibadan","jobs in Kaduna","jobs in Enugu","jobs in Owerri","jobs in Benin","jobs in Warri","jobs in Ilorin","jobs in Jos"
2012-06-01,31,61,10,11,12,25,4,49,29,0,9,81,0,19,1,23,0,31,0,0,12,0,0,0,0,0,40,0,4,0,78,0,0,0,0,29,0,32,13,28,0,22,0,26,0,0,0,0,0,0,2,8,0,0,0,0,86,17,5,23,0,0,6,0,0,0,16,0,0,0,0,22,18,1,0,0,6,0,4,0,0,0,0,0,0,0,0,20,73,0,22,45,18,0,0,0,59,45,48,0,0,6,15,1,23,3,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,5,7,3,9,0,0,0,0,0,0,0,12,0,37,28,32,0,0,82,17,0,0,0,0,0,7,0,0,0,0,0,35,0,0,0,0,7,21,4,5,0,0,0,0,71,0,7,28,4,4,5,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,5,2,0,0,0,54,0,41,20,54,0,7,63,0,0,0,0,0,0
2012-07-01,35,59,11,11,10,26,3,51,36,0,7,0,0,20,1,20,0,35,0,0,15,0,100,0,0,0,0,0,3,0,81,0,0,0,0,29,0,41,14,31,0,27,0,24,0,66,0,0,52,0,2,8,0,0,0,0,53,16,7,0,0,0,7,0,0,0,20,100,0,70,0,21,24,3,0,0,6,0,1,0,0,0,0,0,0,0,0,20,83,0,24,52,23,0,0,0,50,32,33,0,0,13,26,0,8,3,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,3,10,0,0,0,0,0,0,0,10,0,27,23,25,0,0,76,21,0,0,0,0,0,9,0,0,0,0,0,34,0,0,0,0,11,37,4,7,0,0,0,0,53,0,7,31,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,0,6,4,0,0,0,43,0,53,23,53,0,8,0,0,0,0,0,0,0
2012-08-01,33,51,12,8,11,23,0,45,27,0,0,0,0,15,0,19,0,29,0,0,14,0,0,0,0,0,52,0,7,0,72,0,0,0,0,35,0,39,12,27,0,31,0,23,0,66,0,0,71,0,2,7,0,0,0,0,0,18,5,20,0,0,8,0,0,0,19,0,0,0,0,27,24,2,0,0,7,0,1,0,0,0,0,0,1,0,0,25,82,0,21,48,20,60,0,0,46,15,34,0,0,9,5,0,7,2,1,1,0,0,3,0,2,0,0,0,0,0,0,0,0,6,0,2,8,0,0,0,0,0,0,0,13,0,32,20,33,0,0,75,18,0,0,0,0,59,7,0,0,0,0,0,39,0,0,0,0,12,31,3,10,0,0,0,0,37,0,6,25,5,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,56,0,2,2,0,6,0,35,0,49,19,45,0,7,0,0,0,0,0,0,0
2012-09-01,36,60,11,11,13,31,5,48,27,0,7,0,0,40,8,23,0,33,0,0,7,0,0,29,0,0,0,0,4,0,100,0,0,0,0,35,0,32,14,34,0,33,0,18,0,100,0,0,50,0,2,7,0,0,0,0,0,15,6,43,0,0,6,0,0,0,23,0,0,45,0,20,24,3,0,1,5,0,3,0,100,0,0,0,0,0,0,24,84,0,19,42,21,0,0,0,58,43,58,0,0,7,5,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,13,0,0,0,0,0,0,0,15,0,31,31,31,0,0,74,22,0,0,0,0,0,6,0,0,0,0,0,34,0,0,0,0,10,31,3,7,0,0,0,0,42,0,5,32,5,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,3,3,0,0,0,0,0,45,20,40,0,0,71,0,0,0,0,0,0
2012-10-01,34,56,11,9,11,23,4,52,34,0,9,0,0,24,3,30,40,28,0,0,14,0,0,0,0,0,0,0,4,0,68,0,0,0,0,37,0,30,16,39,0,29,0,15,0,0,0,0,0,0,3,7,0,0,0,0,62,17,5,31,0,0,6,0,0,0,18,0,0,0,0,21,23,2,0,0,5,0,3,0,0,0,0,0,0,68,0,18,92,14,26,57,21,56,0,0,58,36,44,0,0,4,9,0,15,4,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,0,3,13,0,0,0,0,0,0,0,18,0,37,30,39,0,0,65,15,0,0,0,35,0,8,0,0,0,0,0,30,0,0,0,0,7,34,3,7,0,0,0,0,31,0,8,22,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,3,0,0,0,0,0,7,3,0,0,0,49,0,44,18,43,0,9,0,0,0,0,0,0,0
2012-11-01,34,59,11,8,11,26,2,50,30,82,12,0,0,49,19,44,30,32,0,31,14,0,0,0,0,0,0,0,4,0,67,0,0,0,0,37,0,27,17,22,0,29,0,27,0,0,0,0,53,0,3,8,0,0,0,0,67,17,7,0,0,0,5,0,0,0,20,0,0,48,0,21,19,2,0,0,5,0,4,0,0,0,0,0,0,0,0,25,97,14,20,56,22,0,0,0,64,29,49,0,0,4,18,2,61,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,4,10,0,0,0,0,0,0,0,16,0,36,30,47,0,0,61,10,0,0,0,0,100,8,0,0,0,0,0,28,0,0,0,0,8,31,4,0,0,0,0,0,42,0,6,18,7,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,3,2,0,0,0,31,0,42,22,48,0,7,0,84,0,0,0,0,0
2012-12-01,32,56,10,10,8,18,0,57,32,0,10,0,0,39,17,35,0,31,0,0,11,0,0,0,0,0,0,0,6,0,67,0,0,0,0,41,0,23,12,33,0,25,0,15,0,0,0,0,53,0,3,7,0,0,0,0,59,18,8,32,0,0,6,0,0,0,19,0,0,0,0,16,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,30,80,0,16,54,20,0,0,0,55,0,47,0,0,4,39,3,31,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,7,0,0,0,0,0,0,0,11,0,27,26,0,0,0,48,12,0,0,0,0,0,8,0,0,0,0,0,29,0,0,0,0,7,27,4,6,0,0,0,0,35,0,6,13,4,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,2,0,0,0,57,0,45,17,46,0,8,0,0,0,0,0,0,0
2013-01-01,36,59,9,9,10,21,3,61,32,0,8,0,0,31,6,25,0,37,15,27,14,0,0,0,0,0,0,0,3,0,61,0,0,0,0,52,0,42,16,35,0,37,0,11,0,0,0,0,0,0,3,8,0,0,0,0,100,17,6,0,0,0,7,0,0,0,22,0,0,44,0,29,20,3,0,0,7,0,3,0,0,0,0,0,0,0,0,23,100,0,22,59,23,0,0,0,66,30,41,0,0,7,38,9,22,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,2,14,0,0,0,0,0,0,0,15,0,33,31,0,0,0,58,10,0,0,0,0,0,8,0,0,0,0,0,27,0,0,0,0,7,32,5,7,0,0,0,0,60,0,6,15,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,2,0,0,0,28,0,65,25,59,0,10,0,0,0,0,100,0,0
2013-02-01,35,56,9,5,9,23,0,53,33,100,10,0,0,30,6,0,40,39,13,0,9,0,0,0,0,0,46,0,6,0,62,0,0,0,0,44,0,54,17,24,7,32,0,38,0,0,0,0,0,0,3,7,0,0,0,0,0,22,4,37,0,0,7,0,0,0,23,0,0,0,0,37,35,3,0,0,5,0,2,0,0,0,0,0,0,0,0,31,93,0,15,78,24,0,0,0,57,22,40,0,0,5,11,10,25,5,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,9,0,5,21,0,0,0,0,0,0,0,17,0,31,26,0,0,0,73,16,0,0,0,0,0,8,0,0,0,0,0,25,0,0,0,0,6,32,4,6,0,0,0,0,50,0,6,21,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7,24,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2,0,0,7,3,0,0,0,46,0,52,21,55,0,12,0,0,0,0,0,0,0
2013-03-01,37,60,8,9,7,22,3,58,41,0,6,0,98,25,4,23,0,38,22,45,8,0,0,0,0,0,44,0,6,0,65,82,0,0,0,40,0,49,15,23,0,26,0,23,0,0,0,0,0,0,3,7,0,0,0,0,47,19,6,30,0,0,6,0,0,0,17,0,0,0,0,19,29,0,0,0,6,0,4,0,0,0,0,0,0,0,0,27,90,0,20,72,23,53,0,0,60,19,62,0,0,5,13,8,29,4,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,4,20,0,0,0,0,0,0,0,17,100,35,26,31,0,0,75,18,0,0,0,0,0,9,0,0,0,0,0,30,0,0,0,0,6,31,3,5,0,0,0,0,60,0,7,20,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,21,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,3,3,0,0,0,33,0,55,25,48,0,8,0,0,0,0,0,0,0
2013-04-01,35,54,9,8,7,20,3,55,25,0,0,0,0,20,3,28,0,30,16,0,10,0,0,0,0,0,43,0,5,0,61,0,0,0,0,47,0,45,15,51,0,25,0,16,0,0,0,0,0,0,3,7,0,0,0,0,0,19,7,40,0,0,7,0,0,0,18,96,7,38,0,24,18,2,0,0,5,0,3,0,0,0,0,0,0,0,0,22,75,0,21,62,25,0,0,0,49,21,39,0,0,4,26,3,27,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,13,0,0,0,0,0,0,0,15,0,37,25,28,0,0,66,11,0,0,0,0,0,10,0,26,0,0,0,37,0,0,0,0,7,32,4,4,0,0,0,0,37,0,5,28,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,4,1,0,0,0,61,0,53,20,54,0,9,0,0,0,0,0,0,0
2013-05-01,35,52,8,7,10,22,3,51,27,0,5,66,0,26,5,18,0,30,12,24,10,0,0,0,0,0,46,0,6,0,74,0,0,0,0,39,0,55,15,38,5,33,0,20,0,0,0,0,36,0,4,7,14,0,0,0,0,17,4,34,0,36,7,0,0,0,22,0,0,31,0,29,23,2,0,0,6,0,4,0,0,0,0,0,1,0,0,22,74,13,17,55,22,52,15,0,51,0,36,0,0,3,30,5,12,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,4,16,0,0,0,0,0,0,0,15,0,38,24,19,0,0,61,14,0,0,0,0,46,7,0,0,0,0,0,46,0,74,0,0,8,27,4,6,0,0,0,0,34,0,6,20,3,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,45,0,2,2,0,0,0,35,0,46,18,53,0,9,0,68,0,0,0,0,0
2013-06-01,33,51,9,9,8,20,3,50,31,0,7,69,0,26,6,24,27,38,12,22,10,0,0,18,0,0,0,0,5,0,87,0,0,0,0,41,0,39,15,26,5,33,0,30,0,0,0,0,53,0,3,7,0,0,0,0,0,17,5,30,0,0,6,0,0,0,19,0,0,0,0,14,17,1,0,0,6,0,4,0,0,0,56,0,0,0,0,18,73,0,20,65,21,0,0,0,47,0,34,0,0,4,31,2,37,4,1,2,0,1,5,0,0,0,0,0,0,0,0,0,0,7,0,4,17,0,0,0,0,0,0,0,18,0,36,30,30,0,0,58,13,0,0,0,0,0,8,0,0,0,0,0,51,0,0,0,0,9,24,3,11,0,0,0,0,37,0,6,25,0,3,0,14,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,2,0,0,0,2,0,0,0,28,0,48,22,45,0,8,0,72,0,0,85,4,0
2013-07-01,31,57,7,6,9,19,2,49,28,0,9,71,0,23,4,31,0,35,9,23,10,0,0,0,0,0,58,0,6,0,82,0,0,0,0,34,0,49,15,24,5,37,0,23,0,0,0,0,56,0,2,6,0,0,0,0,0,17,5,26,0,0,7,0,0,0,18,0,0,0,0,21,25,1,0,0,7,0,3,0,0,0,0,0,0,0,0,21,67,9,15,54,22,0,0,0,49,18,45,0,0,4,31,7,21,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,11,0,0,0,0,0,0,0,19,0,33,25,31,0,0,54,12,0,4,0,0,53,9,1,0,0,0,0,65,0,0,0,0,10,27,4,8,0,0,0,0,28,0,6,17,3,2,0,36,0,0,5,0,0,0,0,0,0,0,0,22,0,0,0,0,19,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,2,2,0,0,0,26,0,49,23,46,0,13,54,66,0,0,0,0,0
2013-08-01,30,51,9,9,8,20,2,44,22,59,10,0,0,20,2,25,25,25,11,0,7,0,0,0,0,0,67,0,5,0,77,0,0,0,0,31,0,41,15,27,5,27,3,21,0,0,0,0,0,0,3,7,0,0,0,0,41,14,5,25,0,0,4,0,0,0,18,0,0,0,0,20,36,2,0,0,7,0,2,0,0,0,0,0,0,0,0,21,67,8,15,63,19,0,0,0,47,100,40,0,0,3,8,6,10,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,6,2,10,0,0,0,0,0,0,0,18,0,30,26,41,0,0,54,14,0,0,0,24,0,10,0,0,0,0,0,55,0,0,0,0,11,30,4,5,0,0,0,0,13,0,5,13,3,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,58,0,50,20,45,0,8,66,70,0,54,0,0,0
2013-09-01,31,49,6,10,10,22,4,44,26,63,14,62,0,49,10,37,23,27,10,0,8,0,0,0,0,0,32,0,6,0,68,0,0,0,0,38,0,41,15,19,5,37,0,16,0,80,0,0,0,0,2,7,0,0,0,0,0,16,7,25,0,0,6,0,0,0,17,0,0,28,0,16,27,2,0,0,6,0,3,0,0,0,0,0,0,0,0,20,62,0,14,81,18,0,0,0,41,46,36,0,0,3,7,7,9,100,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,9,0,0,0,0,0,0,0,15,0,31,24,31,0,0,51,14,0,0,0,0,0,8,0,0,0,0,0,55,0,0,0,0,9,34,4,5,0,0,0,0,16,0,6,15,3,3,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,54,24,0,48,20,34,0,9,60,75,0,0,0,0,0
2013-10-01,28,45,6,9,7,18,3,41,26,0,5,60,0,33,8,30,29,24,17,0,6,0,0,35,0,0,44,0,7,0,67,0,0,0,0,35,0,37,14,32,0,40,0,16,0,62,0,0,0,0,2,6,14,0,0,0,0,16,5,23,0,0,7,0,0,0,17,95,0,36,0,18,24,2,100,0,4,0,2,0,0,100,0,0,0,0,0,24,53,11,13,78,19,0,0,0,49,11,32,0,0,2,12,2,9,57,1,2,0,1,5,0,0,0,0,0,0,0,0,0,0,6,12,3,13,0,0,0,0,0,0,0,16,0,31,29,32,0,0,45,13,0,0,0,0,0,8,0,0,0,0,0,49,0,0,0,0,6,38,4,5,0,0,0,0,0,0,6,12,4,2,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,2,0,0,0,35,0,45,18,50,0,10,0,62,0,0,87,0,100
2013-11-01,28,43,7,5,5,18,2,41,23,0,7,0,0,27,7,30,0,29,11,21,11,0,0,100,0,0,56,0,4,0,67,60,0,0,0,35,0,40,15,22,6,31,0,17,0,62,0,0,40,0,2,6,0,0,0,0,0,14,5,30,0,0,5,0,0,0,14,0,0,0,0,21,16,2,0,0,4,0,2,0,0,0,0,0,0,0,0,18,64,8,11,84,19,60,0,0,46,13,42,0,0,4,13,1,9,15,0,0,1,2,0,0,0,0,0,0,0,0,5,0,0,6,0,4,9,0,0,0,0,0,0,0,18,0,35,28,37,88,0,43,10,0,4,0,25,0,6,0,0,0,0,0,53,0,88,0,0,7,40,4,4,0,0,0,0,21,0,7,14,3,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,2,0,0,0,0,0,0,45,19,50,0,7,0,72,0,61,98,0,0
2013-12-01,27,28,6,7,5,10,1,26,21,73,0,0,0,12,3,18,16,15,6,0,6,0,0,23,0,0,35,0,12,0,34,0,0,0,0,18,0,20,9,8,5,21,0,8,0,0,0,0,0,0,2,4,0,0,0,0,0,9,4,24,0,0,5,0,0,0,11,82,0,23,0,13,33,2,0,0,4,0,1,0,0,0,66,0,1,0,42,23,44,5,7,31,12,37,36,0,32,12,22,0,0,2,11,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,7,0,0,0,0,0,0,0,9,0,23,21,20,0,0,25,6,0,0,0,0,31,6,0,0,0,0,0,38,0,67,0,0,5,22,2,4,0,0,0,0,25,0,3,9,2,2,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,2,0,0,1,0,0,0,0,33,0,31,15,21,0,7,35,53,0,40,0,0,0
2014-01-01,41,38,9,8,6,15,1,36,30,42,4,0,0,16,2,36,24,20,11,16,6,0,0,12,0,0,60,0,25,0,59,40,0,0,0,34,24,31,13,29,4,41,0,11,0,0,0,0,26,66,3,5,0,0,19,0,26,11,5,33,0,0,7,0,0,0,15,55,4,31,0,22,38,2,63,0,5,20,3,0,0,48,100,80,3,45,100,27,60,9,8,40,14,54,80,0,42,23,25,0,0,2,13,1,9,5,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,6,5,2,10,0,0,0,0,0,0,0,13,0,32,26,31,0,0,38,11,0,0,0,0,52,7,0,0,0,0,0,37,0,65,0,0,6,22,3,5,0,0,0,0,39,0,5,12,2,3,1,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,12,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,31,0,2,0,0,0,0,44,0,39,20,36,0,7,0,68,65,38,73,0,0
2014-02-01,39,36,10,10,6,17,2,31,33,52,6,0,0,18,3,30,28,26,6,14,9,0,0,0,0,0,58,0,17,0,44,75,0,0,0,34,0,39,15,22,4,33,0,18,0,0,0,0,34,100,3,5,0,0,20,0,28,11,6,34,0,0,7,0,0,0,15,52,3,23,0,16,36,2,79,0,5,0,3,82,0,0,77,0,2,45,86,19,58,8,11,49,17,0,77,0,41,12,27,0,0,3,15,4,10,4,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,2,7,0,0,0,0,0,0,0,14,0,27,25,26,0,0,47,11,0,0,0,0,61,7,1,0,0,0,0,33,0,80,0,0,5,25,3,5,0,0,0,0,41,0,4,17,3,3,0,11,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,14,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2,27,0,2,1,0,0,50,50,0,40,17,41,0,8,33,70,0,51,0,0,0
2014-03-01,35,34,8,9,5,16,2,30,21,41,6,33,0,23,3,29,22,20,13,10,9,0,0,0,0,0,51,0,13,0,42,33,0,0,0,26,16,39,14,21,3,30,0,26,0,0,0,0,32,66,2,5,15,0,25,0,0,13,3,21,0,0,5,0,0,0,15,81,0,30,0,19,39,2,84,0,5,25,3,63,40,0,91,0,2,0,56,20,59,9,11,65,15,53,66,0,32,8,20,0,0,4,14,9,11,26,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,5,4,2,10,0,0,0,0,0,0,0,12,0,31,20,14,0,0,42,14,0,0,0,17,29,6,1,13,0,0,0,27,0,64,0,0,5,18,3,6,0,0,0,0,28,0,5,16,2,2,0,10,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,14,0,13,0,2,0,0,0,0,0,0,0,0,0,77,0,0,0,4,0,2,4,20,0,2,1,0,0,42,50,0,35,17,34,0,7,32,33,0,35,43,0,0
2014-04-01,33,30,8,9,4,15,2,33,20,0,5,0,0,15,2,25,14,19,11,0,5,0,0,11,0,0,50,100,11,0,43,56,0,0,0,19,0,27,14,18,0,27,0,17,0,32,100,0,43,0,2,4,0,0,0,0,0,10,4,36,0,0,6,0,0,0,11,51,0,15,0,17,30,1,63,0,6,18,3,0,0,78,73,0,2,45,69,28,53,17,10,62,15,63,63,0,31,9,15,0,0,3,16,6,10,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,30,5,6,2,9,0,0,0,0,0,0,0,13,0,23,26,22,0,0,43,10,0,2,0,0,35,7,1,13,0,0,0,29,0,76,0,0,6,20,3,8,0,0,0,0,28,0,5,12,3,2,0,13,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,21,0,0,1,0,0,40,28,0,38,14,31,0,5,0,71,79,48,0,0,0
2014-05-01,30,37,7,11,5,17,2,36,23,0,8,0,0,22,3,30,0,22,10,0,7,0,0,0,0,0,47,0,10,0,47,78,0,0,0,27,0,36,15,28,5,36,0,20,0,0,0,0,39,0,1,4,0,0,0,0,0,14,6,28,0,0,6,0,0,0,16,61,4,0,0,11,24,1,53,0,4,0,2,0,0,79,43,100,1,0,24,28,70,18,12,85,20,67,17,0,35,0,23,0,0,5,62,5,15,3,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,5,6,4,13,0,0,0,0,0,0,0,15,0,32,24,16,0,0,46,14,0,0,0,0,44,7,1,0,10,0,0,45,0,68,0,0,7,22,5,10,0,0,0,0,29,0,5,16,2,2,0,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,2,33,0,2,2,0,0,33,41,0,42,17,32,0,7,0,67,0,52,0,0,0
2014-06-01,29,35,6,9,5,18,2,31,21,53,7,49,0,19,3,30,19,18,11,24,8,0,0,0,0,0,40,0,9,0,40,82,0,0,0,34,0,30,15,35,0,32,0,19,0,0,0,0,0,0,2,4,13,0,0,0,0,13,5,26,0,0,5,0,0,0,14,0,0,22,0,13,28,1,0,0,5,0,3,90,0,0,0,0,1,45,35,22,64,19,14,90,17,38,43,0,24,30,15,0,0,4,46,4,11,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,5,5,3,10,0,0,0,0,0,0,0,13,0,33,23,36,0,0,45,17,0,0,0,0,45,6,1,0,0,0,0,45,0,0,0,30,7,26,5,9,0,0,0,0,18,0,6,16,0,2,0,16,0,0,7,0,0,0,0,0,0,0,0,16,0,0,0,0,19,3,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,2,0,0,0,50,0,44,16,41,0,7,0,61,94,51,0,0,0
2014-07-01,33,39,7,9,6,16,2,41,26,0,7,0,0,23,4,36,0,26,11,17,10,0,0,0,0,0,30,0,9,0,52,0,0,0,0,44,0,34,16,35,4,44,0,18,0,0,0,0,35,0,2,5,12,0,0,0,0,16,7,36,0,0,6,0,0,0,19,63,0,32,0,19,33,2,0,0,6,32,3,0,0,0,46,0,1,0,54,21,73,23,15,86,18,61,36,0,44,16,23,0,0,4,48,5,14,2,1,1,0,1,12,0,0,0,0,0,0,0,0,0,0,7,8,4,13,0,0,0,0,0,0,0,16,0,38,26,29,0,0,53,7,0,0,0,0,50,9,1,0,0,0,0,47,0,100,0,0,11,30,6,12,0,0,0,0,22,0,6,16,4,2,0,16,0,0,4,0,0,0,0,0,1,0,0,21,0,0,0,0,26,3,15,0,2,0,0,100,15,0,0,0,0,0,0,0,0,0,8,0,0,2,34,0,2,1,0,0,0,51,0,47,18,40,14,9,78,84,0,0,0,0,0
